"nominator","school_id","nces_id","school_name","school_city","school_address","school_state","school_district","website","contact_name","contact_role","contact_email","school_type","school_desc_homeschool","school_desc_hybrid","school_desc_micro","school_desc_part_time","school_desc_sws","school_desc_virtual","school_desc_other","school_desc_other_text","school_locale","locale_urban","locale_suburban","locale_rural","locale_multiple","locale_other","locale_other_text","school_enrollment","grades_pk","grades_k","grades_1","grades_2","grades_3","grades_4","grades_5","grades_6","grades_7","grades_8","grades_9","grades_10","grades_11","grades_12","grades_past_12","grades_other","grades_other_text","grades_elementary","grades_middle","grades_high","pct_aian","pct_asian","pct_black","pct_latinx","pct_nhpi","pct_white","pct_multiple","pct_bipoc","pct_ell","pct_frpl","pct_swd","student_experience","catalyst_key_cutting_edge","catalyst_key_student_agency","catalyst_key_teacher_agency","catalyst_key_demographics","catalyst_key_school_culture","catalyst_key_achievement","catalyst_key_support","catalyst_key_stakeholders","catalyst_key_inequities","catalyst_key_absence","catalyst_key_mental_health","catalyst_key_other","catalyst_key_other_text","catalyst_key_support_swd","catalyst_key_support_ell","catalyst_key_support_mll","catalyst_key_support_houseless","catalyst_key_support_frpl","catalyst_key_support_bipoc","catalyst_key_support_newcomer","catalyst_key_support_foster","catalyst_key_support_jj","catalyst_key_support_slife","model_barr","model_bpl","model_caps","model_cara","model_district_c","model_el_education","model_gradient","model_go","model_ib","model_microsociety","model_modern","model_naf","model_equity_lab","model_new_tech","model_nxu","model_ptech","model_pltw","model_prelude","model_montessori","model_republic_cs","model_saga","model_success_bound","model_teach_one","model_calculus_project","model_algebra_success","practices_adaptive_content","practices_advancement_mastery","practices_advisories","practices_ai_materials","practices_ai_productivity","practices_ai_tutoring","practices_anti_racist","practices_assessments_agency","practices_assessments_bilingual","practices_assessments_career","practices_assessments_deeper","practices_assessments_sel","practices_blended_learning","practices_career_prep","practices_colead_cbo","practices_colead_family","practices_colead_industry","practices_colead_students","practices_colead_teachers","practices_coleadership","practices_community_partnerships","practices_community_supports","practices_competency_education","practices_competency_framework","practices_culturally_responsive","practices_disaggregated_participation_data","practices_dual_language","practices_early_college","practices_extended_learning","practices_extended_time","practices_flexible_staffing","practices_grading_mastery","practices_hiring_equity","practices_inclusion","practices_industry_credentials","practices_interdisciplinary","practices_interoperability","practices_learner_profiles","practices_learning_paths","practices_mental_health","practices_mentoring","practices_mtss_academics","practices_multi_age","practices_no_tracking","practices_opportunities_mastery","practices_pbl","practices_peer_to_peer","practices_performance_assessment","practices_physical_well_being","practices_place_based","practices_quality_materials","practices_reallocation_resources","practices_restorative","practices_sel_curriculum","practices_sel_integrated","practices_social_justice","practices_student_conferences","practices_student_data","practices_student_goals","practices_student_pace","practices_student_projects","practices_trauma_informed","practices_tutoring","practices_udl","core_adaptive_content","core_advancement_mastery","core_advisories","core_ai_materials","core_ai_productivity","core_ai_tutoring","core_anti_racist","core_assessments_agency","core_assessments_bilingual","core_assessments_career","core_assessments_deeper","core_assessments_sel","core_blended_learning","core_career_prep","core_colead_cbo","core_colead_family","core_colead_industry","core_colead_students","core_colead_teachers","core_coleadership","core_community_partnerships","core_community_supports","core_competency_education","core_competency_framework","core_culturally_responsive","core_disaggregated_participation_data","core_dual_language","core_early_college","core_extended_learning","core_extended_time","core_flexible_staffing","core_grading_mastery","core_hiring_equity","core_inclusion","core_industry_credentials","core_interdisciplinary","core_interoperability","core_learner_profiles","core_learning_paths","core_mental_health","core_mentoring","core_mtss_academics","core_multi_age","core_no_tracking","core_opportunities_mastery","core_pbl","core_peer_to_peer","core_performance_assessment","core_physical_well_being","core_place_based","core_quality_materials","core_reallocation_resources","core_restorative","core_sel_curriculum","core_sel_integrated","core_social_justice","core_student_conferences","core_student_data","core_student_goals","core_student_pace","core_student_projects","core_trauma_informed","core_tutoring","core_udl","time_adaptive_content","time_advancement_mastery","time_advisories","time_ai_materials","time_ai_productivity","time_ai_tutoring","time_anti_racist","time_assessments_agency","time_assessments_bilingual","time_assessments_career","time_assessments_deeper","time_assessments_sel","time_blended_learning","time_career_prep","time_colead_cbo","time_colead_family","time_colead_industry","time_colead_students","time_colead_teachers","time_coleadership","time_community_partnerships","time_community_supports","time_competency_education","time_competency_framework","time_culturally_responsive","time_disaggregated_participation_data","time_dual_language","time_early_college","time_extended_learning","time_extended_time","time_flexible_staffing","time_grading_mastery","time_hiring_equity","time_inclusion","time_industry_credentials","time_interdisciplinary","time_interoperability","time_learner_profiles","time_learning_paths","time_mental_health","time_mentoring","time_mtss_academics","time_multi_age","time_no_tracking","time_opportunities_mastery","time_pbl","time_peer_to_peer","time_performance_assessment","time_physical_well_being","time_place_based","time_quality_materials","time_reallocation_resources","time_restorative","time_sel_curriculum","time_sel_integrated","time_social_justice","time_student_conferences","time_student_data","time_student_goals","time_student_pace","time_student_projects","time_trauma_informed","time_tutoring","time_udl"
"Education Reimagined, Moonshot EdVentures and an anonymous organization",266,NA,"Embark Education","Denver",NA,"Colorado",NA,"www.embarkeducation.org","Brian Hyosaka","Head of School","brianh@embarkeducation.org","Independent (private) school",0,0,1,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,1,0,0,0,0,0.15,0,0.55,0.3,0.45,0.1,0.2,0.25,"So, what does learning at Embark look like? Let’s start with a story.  “How can we invite the public into our newly expanded space at Pinwheel Coffee?  During the first week's of the learning experience, learners spoke with our Pinwheel team to understand the goals and constraints.  They visited spaces throughout the city of Denver to understand how people use space and inventoried their own use of space.  With this in mind, they built out their own schedules and went through a liberatory process to craft proposals for Pinwheel to consider.  Using the competencies of communication, collaboration, and critical thinking, they not only pitched, but implemented their ideas in a professional space.  Today that space is thriving and frequently hosts events from book fairs to pop-ups.  Middle Schoolers are capable of so much more than society chooses to believe.",1,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,"0","0","1","1","1",1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,"0","0","0",NA,NA,NA,"0","0",NA,"0","0","0","0","0",NA,NA,"0","0","0","0","0",NA,"1","0","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"1",NA,NA,NA,"0",NA,NA,"0","0","0","1","0","0",NA,"1",NA,"0","0","0","1","0","0","0","0","0","0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clayton Christensen Institute and an anonymous organization",150,NA,"One Stone","Boise","1151 W. Miller St.","Idaho",NA,"https://onestone.org/high-school#about-the-school/","Celeste Bolin","Executive Director","celeste@onestone.org","Independent (private) school",0,0,1,0,0,0,1,"Student-driven, competency-based independent high school","Multiple",1,1,1,1,0,NA,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,"In addition to our lab school, our high school aged students provide year round educational opportunities to 1st-7th grade students in the region. These range from STEM camps for 3-4th graders to entrepreneur workshops for middle schoolers.",0,0,1,0.02,0.02,0.03,0.05,0,0.78,0.1,0.22,0.02,0.5,0,"At One Stone's lab school, we see learning differently. We see learners working collaboratively with coaches who don’t tell them what to learn or when to learn it, but instead guide each person’s learning journey according to their own personal experience, unique passions, and preferred pace. We see professional opportunities that build relevant, real-world skills. We see transformational experiences that redefine learning in an ever-changing world.  At the lab school, we support students to do the following: -Explore the world through vigorous and engaging learning alongside inspiring peers and adult coaches and mentors, as well as industry, academic, and community leaders and experts.  -Grow as well-rounded and happy learners who know who they are and why their learning matters. Set personal goals, reflect often, and connect their learning to their life and future self.  -Drive their learning, own their journey, and make it personalized. Choose, plan, and/or help lead learning experiences that are relevant to them based on their personal goals, abilities, and curiosities.",1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,"1","1","1","1","1",1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,"0","0",NA,"0",NA,"0","1",NA,"0","0","0",NA,"1","0","0","0","0","0","1","0","0","0","1","0",NA,NA,NA,"0",NA,"0",NA,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ReSchool Colorado",8,"A1790101","Anastasis Academy","Centennial",NA,"Colorado",NA,"http://anastasisacademy.com","Kelly Tenkely","Principal, founder","ktenkely@anastasisacademy.us","Independent (private) school",0,0,1,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,54,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0,0.06,0.11,0.06,0,0.69,0.08,0.31,0.09,NA,0.43,"At Anastasis, students are active participants, designers, and evaluators of their learning. Students are at the center of every learning experience, the environment, and enjoy freedom and agency. Students are fully immersed in the learning experience every day.",1,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,"0","0","0","1","1",1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,NA,"0","0","0","0",NA,"0","1",NA,"0","0","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"0","0","0",NA,NA,NA,"0",NA,NA,"0","0","0",NA,"1","0","1","0",NA,"0","0","0","0","0","0","0","0",NA,"1",NA,NA,"0","0","1","0","0",NA,"0","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transcend",607,NA,"La Luz","Denver","361 Vrain St","Colorado",NA,"https://www.laluzeducation.org/","Kyle Gamba","Founder / Executive Director","kyle@laluzeducation.org","Independent (private) school",1,0,1,0,0,0,1,"Lab School - We exist to learn and share to make the system better!","Urban",1,0,0,0,0,NA,40,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"",0,1,0,0.05,0,0.03,0.57,0,0.32,0.03,0.68,0.07,0.6,0.5,"We do not believe that students should sit at desks and chairs! Instead, students at La Luz are out, learning in the community, 80% of every school day. We partner with amazing organizations, such as The Denver Zoo or History Colorado to co-create a 6-week learning experience. Yep, kids go everyday for 6-weeks to the zoo, or a museum, or any other great community partner. Additionally, we spend a ton of time outdoors, in nature. At least 25% of our year will be spent in nature, whether that is hiking, building snow caves, carving sticks or starting fires, we know just how critical being outside in nature is to our wellbeing.",1,0,0,0,1,0,0,0,0,0,0,1,"We exist to demonstrate that authentic learning experiences in the community are the best way to learn and that having kids sitting at desks and chairs is a really antiquated and outdated model of learning.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","1","0",NA,NA,NA,NA,NA,"0","0","0","0",NA,"0",NA,NA,"0","0",NA,NA,"0","0","0","0","0","0","0","1",NA,NA,"0","0","1","0","0","0","0","0","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA
"Alliance for Catholic Education",246,"1507405","Blessed Sacrament Catholic School","Milwaukee",NA,"Wisconsin","Archdiocese of Milwaukee",NA,"Megan Cerbins","Principal","megan.cerbins@blessedsacramentmke.rog","Independent (private) school",0,0,0,0,0,0,1,"Catholic","Urban",1,0,0,0,0,NA,185,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"",1,1,0,0,0.01,0.04,0.88,0,0.07,0,0.93,0.82,0.95,0.07,"The learning environment at Blessed Sacrament is designed to create an opportunity for all students to have grade-level curriculum taught through teacher instruction and supported at their differentiated level. Each student is also provided access to adaptive software to individualizes a learning path for their academic progress.  In addition, we work to address each students social-emotional needs while honoring them as a neurodiverse individual and have a growing Special Needs Program.",1,0,0,0,0,0,1,0,0,0,1,0,NA,"1","1","1","0","1","0","1","0","0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","1",NA,NA,"0","0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years",NA,"1-2 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-4 years","3-4 years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Center on Reinventing Public Education",1116,"A2190344","Sora","Online",NA,NA,NA,"https://soraschools.com/","Garrett Smiley","CEO","garrett@soraschools.com","Independent (private) school",0,0,0,0,0,1,0,NA,"Multiple",1,1,1,1,0,NA,446,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,"",0,1,1,0.04,0.08,0.11,0.13,0.02,0.48,0.14,0.52,NA,NA,NA,"We bring high-fidelity progressive education to an online environment. We lean on the following pillars: - Project-based learning - Competency-based assessment - Interdisciplinary, inquiry-based classes - Relationship-led advisory - 3 hours of small-group, live learning per day",1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,"0","1","0","1","1",1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,"0","0","0","0","0","0",NA,"0",NA,"0","0",NA,"0",NA,NA,"0",NA,"0","0","0",NA,NA,"1","0",NA,"0",NA,"0",NA,NA,"0","0",NA,NA,NA,"0","0","0","0",NA,"1","1","0","0","0","1","0","0",NA,NA,NA,NA,NA,"0","0","0","0","0","1",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years","5+ years",NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA
"an anonymous organization",1072,NA,"Shawash-iliʔi Skul","Grand Ronde","9615 Grand Ronde Rd","Oregon","Confederated Tribes of Grand Ronde Tribally Operated School","https://www.grandronde.org/services/education/shawash-ili%CA%94i-skul/","Justine Flynn","School Administrator","Justine.flynn@grandronde.org","Independent (private) school",0,0,0,0,0,0,1,"Tribally Operated School","Rural",0,0,1,0,0,NA,66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"",1,1,0,0.95,0,0,0,0,0.05,0,0.95,0,0.75,0.1,"The mission of the Shawash-iliʔi Skul is to create a decolonized classroom setting that honors the traditions and values of our Chinuk Wawa-speaking ancestors. We are dedicated to providing an immersive language learning experience for students, cultivating bilingual, biliterate, and bicultural individuals who are empowered to thrive in society. Our cultural and place-based academic curriculum, innovative teaching methods, and supportive community are designed to foster a love for learning and promote a sense of belonging among all students.  We believe that the voices and stories of our families and community members are essential to our language revitalization efforts. Therefore, we prioritize intentional inclusion of families in our school, recognizing that their knowledge, experiences, and perspectives are invaluable in shaping our educational approach. By centering family and community voices, we create a sense of ownership and agency among our students, allowing them to see themselves reflected in the curriculum and language.  At Shawash-iliʔi Skul, we strive to create a nurturing environment that acknowledges and addresses the historical trauma and intergenerational impacts of colonization on our community. We recognize that language is not just a tool for communication, but also a powerful symbol of cultural identity, resilience, and hope. Our goal is to empower students to reclaim their linguistic heritage and become confident, compassionate, and culturally knowledgeable citizens who are equipped to contribute to the revitalization of their community.",1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"1",NA,"1",NA,NA,NA,"1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,"Less than a year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,"Less than a year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mastery Transcript Consortium",680,NA,"Bennett Day School","Chicago","955 W. Grand Ave","Illinois",NA,"https://bennettday.org/","Martin Moran","Lead Designer and Head of Middle and Upper School Program","martin.moran@bennettday.org","Independent (private) school",0,0,1,0,0,0,0,NA,"Urban",1,0,0,0,0,NA,350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"",1,1,1,0,0.05,0.15,0.13,0,0.42,0.25,0.58,NA,NA,0,"At Bennett Day School, our mission is to provide a collaborative culture that nurtures our innate sense of inquiry and curiosity. We are committed to advancing creativity, innovation, and the development of lifelong learners and leaders.",1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,NA,"0","0",NA,NA,NA,"0",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,"0","0","1","0","0",NA,NA,"0","0",NA,"0","0","0","0","0","1",NA,NA,NA,NA,NA,"0","0","1","0","1","0","0","0","0",NA,NA,"0","0","1",NA,"0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mastery Transcript Consortium and Transcend",466,NA,"The Forest School","Fayetteville","15 Shepperton Way","Georgia",NA,"https://www.theforest.school/","Tyler Thigpen","CEO","tyler@theforest.school","Independent (private) school",0,0,1,0,0,1,1,"We also have the Institute for Self Directed Learning www.selfdirect.school","Multiple",1,1,1,1,0,NA,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"Our Institute contracts with educators and leaders",1,1,1,0,0,0.5,0.07,0,0.4,0.03,0.6,0.05,0,0.16,"At Forest, children flourish. They are enabled as young learners to safely explore and understand the world around them and how they can make it better. Each child will: He or she will: Begin a Hero's Journey; Learn to be curious, become an independent learner, and love lifelong learning; Discover his or her most precious gifts, along with the dedication it takes to develop real talent; Understand the importance of strong character; Cherish the arts, wonders of the physical world, & the mystery of life; and treasure economic, political, & religious freedom.",1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,"0","1","0","1","1",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0",NA,"0","0","0","0","0","1","0","0","0",NA,"0","0",NA,"0","0","0","0","0","0","0","1","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",NA,"0","0",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years","5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA
"Clayton Christensen Institute and an anonymous organization",814,NA,"Colossal Academy","Fort Lauderdale","746 Ne 3Rd Avenue","Florida",NA,"https://www.colossal-academy.com/","Motinola A.","Director","motinola@colossal-academy.com","Independent (private) school",0,1,1,0,0,1,0,NA,"Urban",1,0,0,0,0,NA,66,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,"Our Fort Lauderdale and Online Communities are rich and diverse.",0,1,1,0,0.08,0.75,0.08,0,0.05,0.04,0.95,0.18,0.83,0.38,"Students are immersed in real-world and real-life learning opportunities. The beautiful of the Colossal Academy model is that lessons are relevant and build skills that students will take with them into their adult lives.",1,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,"1","1","1","1","1",1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,NA,"0",NA,NA,"0","0","0","0",NA,"0","0","0","1","0","1","0","0","0","0","0","0",NA,"0","1","0",NA,NA,"0","0",NA,"0",NA,"0","0","0","1",NA,"0","0",NA,"0","0","1",NA,"0","0","0","0",NA,"0",NA,"0","0",NA,NA,NA,"0",NA,"0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,"5+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
